VoxCeleb2ID,Reference,Publish Date
id08725,6fvy6AKQ7lc,2012-04-24
id08725,oXfCuXaSdUc,2014-09-23
id09082,viboxXNzOOI,2016-08-19
id09082,K1G52i8us2k,2008-08-27
id09082,uK8uLBvD-T0,2008-08-27
id09082,tyDkLQHYpRE,2009-02-26
id09082,L1MkBzeDf6E,2009-02-25
id09082,8w4FuPPf8Kk,1800-01-01
id09082,1dGdk8KCZZU,1800-01-01
id09082,JBczEojEEak,2008-10-20
id09082,fnoM91XrBE4,2012-04-17
id09082,zR7FJ6kP5y8,1800-01-01
id09082,BT4mF0yFGdA,2008-10-19
id09082,iLC7feFwiD0,2013-08-15
id09082,YGUwchmCPzE,2012-08-07
id09082,P8ecn3HCtvw,2009-03-21
id09082,19E4JwLanJY,2008-10-20
id09082,W97Y5bqNJsQ,2011-08-30
id09082,hNaXK__kLP8,2008-08-28
id09082,RltYBLiz1mo,2009-08-17
id09082,XyJvO5tZE2U,2008-09-16
id09082,wONHAkXRQok,2010-08-16
id09082,Pm8jpvFQKZs,2016-06-22
id09082,f6xTzsgydcc,2012-08-07
id09082,6qKP8jjF8A0,1800-01-01
id09082,G6rdzZfRdfM,2013-06-26
id09082,v660CA_lI6k,1800-01-01
id08574,qlC93wyZ8WA,2014-01-25
id08574,l-KUc4E_6aw,2011-07-08
id08574,6e23NyIHBIs,2010-12-09
id08574,1CDzgNpBgA8,2014-03-12
id08574,5tjPVVetNCw,2011-01-24
id08574,FAk84m1kDMw,2017-04-25
id08574,lrlTpcEwclY,2015-06-12
id08574,z50QQKA4cPI,2014-05-19
id08574,dbgGpbzPOoM,2014-02-16
id08574,egPUMz_Ce28,2013-12-27
id08574,K4IfKZ_bRaM,2013-07-03
id08574,8kI1c8h2sXI,2017-04-25
id08574,qGHehCLwTW4,1800-01-01
id08574,LUz0PmlWgnQ,2015-11-12
id08574,EWGAsdx9HsE,2012-08-13
id08574,HWdwW5P9C4A,2017-04-24
id08574,qg599HaFCRc,2013-11-22
id08574,7lftzqVGAgg,1800-01-01
id08574,He7TNRK5YUE,2015-12-14
id08574,Gd2uAxOl1LQ,2010-03-18
id08574,g_V1uVExMkI,2010-06-03
id08574,Mg0_VlxN2pA,1800-01-01
id08574,eWnTwDOyc5s,1800-01-01
id08574,H2Jfv_Hqz0k,1800-01-01
id08574,gBjeNiVIFzA,2012-10-11
id08574,a0cKMrekiKc,2014-07-18
id08574,8gc_A2P1Wso,2010-02-25
id08574,1tEp5litSkw,2011-01-03
id08574,n_7kyIoC1kg,2013-10-21
id08574,6Lyjj73qQgc,2017-05-24
id08574,qpcJsu4xGvc,1800-01-01
id08574,cRSStoZm3tQ,2011-11-19
id08574,D_zvUSR5O1o,2008-09-23
id08574,lt_23IHMnOs,2011-05-16
id08574,ofM2CUyGGCM,2012-03-03
id08574,Lxwj--BER3U,2011-04-14
id08574,AVapPdHnQcM,2011-04-20
id08574,VzUyZTSnRf4,2013-11-06
id08574,Dqis0PTa23c,2015-08-26
id08574,vw_DBzwTCn8,2014-01-14
id08622,1L3uCesTaoE,2015-09-11
id08622,nFSjfuXlu8U,2016-07-27
id08622,5HrrBxmnU50,2011-05-12
id08622,lxmbUsGELz4,1800-01-01
id08622,v664eTXmyCY,2015-09-04
id08622,_7zTDH2MVIY,1800-01-01
id08622,VqwuFQBZWlQ,2009-06-07
id08622,phtQa7oNcAw,2012-03-01
id08622,9X-V43D-Z8w,1800-01-01
id08622,shZJVqebIu8,2011-10-24
id08622,MkAVOfWG8cM,2015-07-08
id08622,Yj_5CSe6CJw,2016-06-02
id08622,k4fI42dxw_s,2011-06-07
id08622,0aRwn0jLu-8,2013-06-28
id08622,_fHEoOldOdY,2014-03-27
id08622,7NCXS0nguH4,2016-05-16
id08622,ZcdbPlmggGA,2016-04-28
id09033,MiYhNWQlBy0,2013-09-28
id09033,E_-cfOX-8dc,2016-01-13
id09033,JsuM8CLM6WA,2006-08-31
id09033,lWPioHR9Zg8,2017-05-28
id09033,gYZ7_frYmAI,2013-09-12
id09033,Pb_NMT8NPgE,2012-01-24
id09033,yPI7-hRFQJc,1800-01-01
id09033,sHPixIUhh-k,1800-01-01
id09033,eoIk_9HpUlM,2010-02-26
id09033,Pm_iGyG318Y,2011-03-30
id09033,jiUSabFLNQI,2013-05-11
id09033,GE1o3HAU9wI,2012-08-31
id09033,BHQYyhvkYHg,2013-09-12
id09033,UDmq2c9AMe4,2014-08-06
id09033,fUfvo-ynhek,2012-08-31
id09033,tA-P5t0HVsQ,1800-01-01
id09033,30JtALh_9J0,2013-05-06
id09033,bGPN4t0Ef84,2013-09-11
id09033,r42rc7RWQrw,2008-08-21
id09033,jNCZM9hnR5g,2016-02-20
id09033,UlNXLh7nTQI,2010-02-26
id09033,bCFs-k_JFkI,2015-06-01
id09033,2GEFJSp1u-c,2012-07-17
id09033,uE99twd43tU,2012-01-24
id09033,Ws5n6mapoH4,2016-12-04
id09033,3dNTVkg8-FQ,1800-01-01
id09033,jm6yVPL8y0Q,2013-09-19
id09033,6ytsk2KCrbI,2014-02-13
id09033,S4uYymGw0z4,2017-03-20
id09033,qNKdqIwUmnE,2016-04-27
id09033,9RLDa4hoFWU,2013-09-10
id09033,4w70nwNAH8I,2009-12-14
id08920,1IzyEe4Rdes,1800-01-01
id08920,6ZDjw1e7oRs,2014-11-03
id08920,CP_oOj00vKo,2014-01-02
id08920,VVyN86nktEI,2016-03-23
id08920,Cn7t43hbTx8,2016-11-22
id08920,AOp3hBVxgvA,1800-01-01
id08920,Vd9Fk9bZajU,2010-10-29
id08920,vmMeQObRG28,2015-02-16
id08920,Q53rR_jtlr8,2016-03-24
id08920,4sSVc7zERE8,2014-05-30
id08920,hdSsZ30Z5gg,2016-03-18
id08920,vI4cruvwMLU,2014-04-18
id08920,7Q8b2R4I-ow,2015-10-21
id08920,KAOqmErhJPI,1800-01-01
id08920,pgdU3DvU4Uo,2015-10-20
id08920,v9UtCEy3ytA,2012-02-21
id08920,aXP9YLuTOmA,2016-03-21
id08920,KRRcAi6-rDQ,2016-12-27
id08920,lBFl1gSUXgA,1800-01-01
id08920,c96uAhPhL_g,2013-11-26
id08920,n2rTuTJbGGo,1800-01-01
id08920,_AQr_Vinisk,2010-09-27
id08920,aNJnRZO4s7c,1800-01-01
id08920,34KDdnNSs1o,2017-04-03
id08920,gSgzjTQzqls,2016-03-22
id08920,dewh5924puk,1800-01-01
id08920,26LHtzV60Jo,2016-12-07
id08920,VtKFllmPdm0,2017-04-28
id08811,r35Y21bofqA,2013-02-21
id08811,hqrRrtTh6M0,2012-11-27
id08811,d83Ta6rxK-U,2012-05-10
id08811,85CUZ0Anhwk,2015-08-18
id08811,HhJioj-uro0,2011-06-02
id08811,qMkbBexfR2w,2014-08-20
id08811,mf9COMC7zzo,2012-04-12
id08811,fSPqGq3F2qc,2016-04-08
id08811,0LnFucI85rw,2015-08-21
id08811,UB1HTmr1hl4,2013-01-24
id08811,XGFj1DBEzVQ,2008-02-27
id08811,WNQrnlNJUBs,2010-11-16
id08811,_cVExJYSGIs,2008-11-09
id08811,nY3tBskGDo8,2013-02-25
id08811,0gA2VAtXipw,2017-05-19
id08811,teJA0kgNySI,2013-05-23
id08811,8Ktob1zE-fk,2015-01-27
id08811,YcHFe4RxMVU,2017-03-27
id08811,0-3C6plkQ8Y,2013-11-10
id08834,lWPLSBJxq14,1800-01-01
id08834,QMR16XIusRk,2013-01-27
id08834,77po2Qs2wvw,1800-01-01
id08834,t_zI1vrrRMo,1800-01-01
id08834,0UlfnavEzoU,2012-11-03
id08834,7wfzlHtjtJo,1800-01-01
id08834,qEwkQJ1V2mI,2014-05-18
id08834,CDczE06J2pw,1800-01-01
id08834,VJDhkUu7gqI,1800-01-01
id08834,5vRVqRfRnPQ,2013-06-19
id08834,aOLHtGu19CA,1800-01-01
id08834,_04sJJAtqMA,2014-03-15
id08834,cMPKyq3auwk,1800-01-01
id08834,20NuHn_fKU0,2014-03-15
id08834,tItdpWrpaMo,2013-08-20
id08834,CYWH3wMmR4k,2011-08-11
id08834,NzsfPBQplhQ,1800-01-01
id08834,mRHQ6lfGhMw,1800-01-01
id08834,UjZexsi02hM,2013-12-02
id08834,tvxvfZBtfa4,1800-01-01
id08834,GfVxn9GfFx0,2011-01-23
id08834,P2ooEGqcWn8,1800-01-01
id08834,VdEV2G11GGA,1800-01-01
id08834,i8fMwKyrjSo,1800-01-01
id08834,hcp2o_SKGEo,2012-06-06
id08834,f2vwhY_m1xs,2012-07-03
id08834,BtgoqxDKmAs,2013-12-15
id08834,VZhNAGFLMXQ,2014-02-02
id08834,mEJ8ozCh_CI,1800-01-01
id08834,Ll4TxK8Azr0,2014-03-03
id08834,EH0BJhROc-g,2012-10-16
id08834,a5O7z1umz28,1800-01-01
id08834,zERq5ei_bnM,2012-04-18
id08834,xustFJzrVUI,1800-01-01
id08834,hVt2B9RrI-Y,2016-07-29
id08834,vyAkSjlU3Pc,1800-01-01
id08834,dDPSJWNoRdk,1800-01-01
id08834,FUltm3wcCLg,2016-10-24
id08834,pez14zrJr7g,2013-05-18
id08834,bPt4EQfAc7s,1800-01-01
id08834,RaC-8REGkFQ,2014-06-27
id08834,5p6WhuPsJ4c,1800-01-01
id08834,AW0YwvcewQg,1800-01-01
id08834,qi945O_F5Jk,2011-03-13
id08834,pXYEX15UWPY,2016-02-15
id08834,eXcf_CqTxew,2011-03-07
id08834,4PfpDmYqSFg,2013-03-05
id08834,zgXb7zgnWYw,2012-10-16
id08646,KdvAGCP2iPc,2012-02-26
id08646,iLeCsQODpLE,2007-10-19
id08646,FwQrsxFNRBc,2015-08-12
id08646,cEdu0VgPqwg,2012-05-21
id08646,InCb9tnrtME,2007-10-19
id08646,FN6CC4sRu0w,2010-07-21
id08646,4jPWNyABgXo,2014-01-15
id08646,lBnpQNSDzNs,2007-10-19
id08646,ySw34Q4zJJg,2013-12-01
id08646,s3xCW00WWCM,2009-09-24
id08646,lzqmyvXnV3U,2013-09-13
id08646,wsY4i5yyRA8,2007-10-19
id08646,M1AYhI-31hA,2013-07-24
id08646,O1IkZ62ttFg,2016-04-01
id08646,2YeVjfOzTAE,2017-02-22
id08646,D0zhORNSnLk,2014-08-14
id08646,AVZJlHA9g98,2012-07-31
id08646,EOR9K0-hYIc,2017-01-04
id08646,V_mE2zCl7NY,2012-08-02
id08646,d3cVqbPOe24,2012-07-10
id08646,TuEo3H__bTc,2013-11-28
id08765,q2iSgjmIwWE,1800-01-01
id08765,nNMqouiM34w,2015-09-13
id08765,5c8_gf0Rg2M,2013-02-18
id08765,TatFJQzur08,2010-12-01
id08765,ARjdDJ8A-Ic,2011-01-03
id08765,H9Edr4kO-H8,1800-01-01
id08765,34-7aQRwcp4,2015-03-08
id08765,350GDlcdS1E,2015-01-09
id08765,cEWgb3fR9Cg,2015-09-24
id08765,3VVo5qeLiEE,2016-02-13
id08765,kSz2nHcpLdc,2016-12-12
id08765,HuAMtxtWOvc,1800-01-01
id08588,RPNNfrx4fVg,2014-12-11
id08588,oKwr5jKcGIE,2015-04-06
id08588,gT4fb5nkbs0,2015-08-10
id08588,yn1-PdSZ8pg,2010-07-03
id08588,80eb9RZSdzw,1800-01-01
id08588,ftTPUX9LkKs,2016-08-31
id08588,k_xOEL93kuY,2015-08-13
id08588,yW1PTXpW0JA,2016-09-03
id08588,0OYv3ydeEIE,2015-08-26
id08588,WWaqwEoWtQY,2013-01-14
id08588,25Mvqy4VID4,2016-09-01
id08588,7G9X3A_YXfQ,1800-01-01
id08588,IxDox3I6wUg,2014-10-24
id08588,FG-xvVuICwA,2015-01-17
id08588,jt7kXi3r7gs,2015-04-19
id08588,O-AgtZi2pGE,2011-11-16
id08588,xhwRJ3U5yCw,2013-01-15
id08588,6QmHwyQL0Po,2015-07-11
id08588,mp0qGwJ0G6E,2011-08-09
id08588,9AhMTlgrg7w,1800-01-01
id08588,0bv_l6ANEEI,2013-11-07
id08588,XDUn0Pskyrk,2016-02-05
id08588,a-kbuQdRFt0,2012-08-08
id08588,4qvqt8KGtwU,2012-10-11
id08731,KwDgmJz_SGM,2013-05-06
id08731,Eo1h6tWscKY,2012-02-25
id08731,q1hESc3bh4E,2010-02-24
id08731,VfEhBx-SFRQ,2015-04-17
id08731,xwz6qMEQp7Q,2013-12-22
id08731,sE4vCu-eSp8,2013-05-06
id08731,EwFUj7SKpNw,2013-12-07
id08731,ceDC-9jIuaw,2012-05-11
id08731,CopiYovRQtE,2011-12-29
id08731,n9MuaJA6Gdw,2012-01-23
id08731,GUUJmTUv7Wg,2011-02-12
id08731,_VZxWMxfS6U,2012-03-26
id08731,GAEd8Jfdm8k,2012-07-13
id08731,iFLCxqz8TyU,2015-08-10
id08731,XzRGsNTgHJg,2012-03-11
id08731,Zm5PweR49fE,2011-10-14
id08731,3YqwcUXXE5Y,2011-11-18
id08731,oV3yhiKgpe4,2012-06-09
id08731,19kh4JLJAgc,2012-02-14
id08731,dw_OqurA5vg,2015-08-10
id08727,jC7KWtjmWHk,1800-01-01
id08727,NHAOgOcSaDQ,2013-11-08
id08727,X5X7ULxnOLI,2008-03-24
id08727,VOdzuH17wqQ,2009-06-06
id08727,FGS31Qff0MM,2009-03-24
id08727,rODfEvjWTDI,2010-12-29
id08727,2F2fiXD27-w,2009-05-29
id08727,9PVyfRM7HlM,2009-01-02
id08727,vOPaHtYRQpY,2013-07-15
id08727,KKJ8NBg8NBI,2017-04-04
id08727,bHavISSX1xI,2009-06-19
id08727,Mw6U1F7cbrs,2009-03-09
id08727,ZkS8UKW8yRw,2017-03-31
id08727,nAMiBFPe8pg,1800-01-01
id08727,dTmtr7i3DQs,2009-12-03
id08727,_YMVM9uXKCU,2017-03-02
id08610,xL32enqjCRQ,2014-10-22
id08610,0aZf6550hY8,2016-11-07
id08610,wexxKO_Q3Tk,2016-12-29
id08610,Hi_5WBKW3dQ,2016-11-05
id08610,bNkwm5lMs3Q,1800-01-01
id08610,0dISQV4RfzY,2015-03-09
id08610,4OvhpmyqnqU,2014-09-27
id08610,rOkL4Td49Vg,2015-03-07
id08610,3Iwk2UWJcvQ,2016-05-20
id08610,LflBTgGpFkk,1800-01-01
id08610,6C1D6Yrx-ho,2016-11-24
id08610,qtOV24wUZP8,2017-01-27
id08610,ecg3B5H8LdE,2016-12-15
id08610,BNSWsQulZZo,2013-07-31
id08610,VcPrXZSRxMM,1800-01-01
id08610,n-fJnh2Enxk,2017-04-27
id08610,eJjLlpRpM4s,2017-04-26
id08602,KtPlIIgbag0,2012-02-22
id08602,KPPdChJ6O_o,2012-10-07
id08602,AeoimpVpSqM,2011-08-16
id08602,KxOJpeDbSL4,2014-09-27
id08602,7rQikodJzVo,2015-04-19
id08602,KyrvSWFvmkc,2016-01-07
id08602,ecm1EDOmirA,1800-01-01
id08602,3O8ua2EeVhA,2010-10-08
id08602,ysunetvLwPU,2015-08-09
id08602,RUfCoj6YGw8,2011-08-31
id08602,FaqiLnYIhik,2013-03-24
id08602,zeIe-Q8dvMk,2015-05-09
id08602,jee0JhKmOE8,1800-01-01
id08968,jlWx8Cic6G0,2015-07-29
id08968,CQRzLC1oBAs,2011-02-15
id08968,e57zOPuog7A,2013-11-13
id08968,8yZOLUDaRAM,2013-06-25
id08968,0hGkzMXVFzo,1800-01-01
id08968,pKEKQxoOmoY,2013-12-20
id08968,_5RqsRMUX1M,2013-03-23
id08968,cLI7xgKCOeA,2012-02-07
id08968,nd031IQaOaM,2011-06-09
id08968,MuhtBTBNFao,2013-09-22
id08968,SN7XyIB4HkU,2011-05-12
id08968,TYX2IWvPqEg,2013-12-20
id08968,62_-BMlYyOg,2016-11-28
id08968,6Ldvc7eDd_8,2011-05-12
id08968,7RKATZMnmt0,2016-07-21
id08968,I9oBTzc6dMc,2015-10-05
id08968,PKQGNdWI6zM,1800-01-01
id08968,ybx7BQs0mrs,1800-01-01
id08968,bfznKHW2Ehc,1800-01-01
id08968,vZmnbtBi9tQ,2011-10-29
id08968,xcrAVJ8uWHw,2009-02-19
id08968,zZ8bJ1kJn-4,2011-02-16
id08968,dprJdU-EEaA,2011-07-05
id08968,Cv3J_u-5WvY,2012-09-13
id08968,Mt5Dm0YwdGE,2009-02-11
id08968,WAE5WPOVk68,2014-12-05
id08968,WrtAv69C5Gc,2012-11-13
id08968,8L7XZSdNuRE,2010-06-24
id08968,HulUfop00iw,2013-03-14
id08968,_ddcTT1esUI,2012-11-13
id08968,MKh3WkK4BAs,2009-10-22
id08968,xdlBsdycEbM,2016-07-26
id08968,lR_PJDx2KFQ,2014-04-28
id08968,bhhnhhGovII,2013-08-17
id08968,pIGAGjKFVEo,2012-11-13
id08968,OGPd3nqjgCc,2011-05-12
id08968,X4-iZduDZVU,2012-11-06
id08968,WCm-bOC6Zyo,2017-04-25
id08968,pphCQe3F57c,2009-02-17
id08968,0TEiWzZUS3c,2014-04-02
id08968,rQYfuAFXkp8,2017-01-20
id08968,ozvP4aAm254,2011-02-15
id08968,eXY2TZblT4c,2013-12-20
id08968,kJ2rDw26C48,2012-11-12
id08968,ZNpG9scmCqw,2012-11-06
id08968,Zyaj_LbFzIo,1800-01-01
id08968,Swkm6Pte92c,2014-10-02
id08968,rHEjVrdA8Kw,2011-05-12
id08968,XJF5ib2dbYA,2011-05-12
id08968,Q3VnI9EYngU,1800-01-01
id08968,nbfPqcegnqE,2014-04-15
id08968,Mz5sO7XtyYg,2012-01-25
id08968,fCl9P_iHHyo,2014-02-12
id08968,mpb24PkZdKM,2011-10-04
id08968,pXPYgurHfR4,2013-12-20
id08944,YrKHRPJwl7M,2007-12-21
id08944,bGZVlEH6agw,2010-03-24
id08944,8lUH_7IAPtU,2007-12-18
id08944,N3HGx-Hl3rA,1800-01-01
id08944,ekOV1mYKU6I,2010-03-24
id08944,58dtwIhFgKA,2015-07-23
id08944,fcg4y5mzRSI,2012-03-15
id08944,gvHQADPylLc,2011-02-09
id08944,O55HfWXrrdk,1800-01-01
id08944,KD-cL6C9YAs,2016-02-23
id08944,DJXAbXhiLGQ,2007-12-21
id08944,LFxXkxjNkhg,2009-06-15
id08944,taxPHW3p43U,2015-10-20
id08944,awbtRYb1bS8,2016-11-08
id08944,kNoAFWaoHDY,2007-12-21
id08944,j4Wnr99BWhA,2010-03-24
id08944,3qw1ZvwH8jI,2010-09-03
id08944,i0Q8Fg4Ytd4,2007-12-21
id08739,IBDtS8QipOk,2015-03-30
id08739,7e_Y0uyVF5s,2015-04-02
id08739,7QbdzO_On2w,2015-04-01
id08739,y3EAr3E9R4k,2012-04-08
id08739,T4_nrQ0Kwh0,2017-01-09
id08739,b2oCXbaVMDk,2016-01-16
id08739,4gTbNd-eV1I,2014-05-04
id08739,rIBZaMFdn7Y,2015-12-28
id08739,Puq596e0nfY,2017-05-07
id08739,lYhG1ASs5So,2012-04-18
id08739,mFJpqkdOTXs,2015-12-28
id08739,3o9lqwLpxv4,2017-05-09
id08739,eSrKqq2nNQM,2015-12-26
id08739,bjexVypE0gA,2014-03-18
id08739,CMBjwIPE03g,2012-03-15
id08739,Unb8heQ1DtA,2015-03-29
id08739,RixOb2zCwlw,2017-05-09
id08739,muYFYDS4Mtk,2012-08-29
id08739,SQXXSMCdgHM,2015-03-30
id08739,fLiBWHUCHU0,2015-03-30
id08739,HZS2SCXaXo4,2017-03-12
id08739,IUCvJNDlguw,2015-04-01
id08739,0dym7twoeww,2016-04-26
id08739,fafH-KM9O4U,2016-04-19
id08739,u5vbLPATPn8,2016-01-13
id08739,praaIzPQmEo,2016-01-15
id08739,BZfCw62pZU8,2017-05-09
id08739,b3oc90QfIUk,2014-03-06
id08739,iPPevbIcZ7s,2012-04-03
id08739,Ju7_FL0gbAw,2015-03-20
id08739,p5Xgu076Oc0,2014-03-22
id08739,nzPyIOpJPlI,2012-03-12
id08739,IA7WF5HwJvM,2012-04-09
id08739,tuTTMd_beBc,2014-02-17
id08739,jz7aSJhtczU,2014-02-17
id09242,4FDiNWgwwiI,2016-11-11
id09242,c49RnvL0dwk,2008-02-07
id09242,vSFDg53shEk,2012-03-12
id09242,x-2uz97REz8,2017-01-12
id09242,xRezosB9GeY,1800-01-01
id09242,E9XK7xgOmfg,2012-05-13
id09242,eo7a8UdQq44,2007-11-28
id09242,UzV-7MHBnhE,2015-07-10
id09242,bvMi7q9V98I,2016-11-25
id09242,5q2c9Wd_YOg,2012-05-14
id08728,ttuJZIQ9p6w,2016-10-19
id08728,J8TcvKegp68,1800-01-01
id08728,UawcsQnWKNc,2014-01-12
id08728,jMg-K6zKqPE,2013-06-06
id08728,QYRM65pHNnA,2013-07-20
id08728,CYE7KHTpp-4,2013-10-24
id08728,wHxWtbETjng,2016-07-22
id08728,GGHJNmZETVk,2013-10-08
id08728,hhfmLeeUJhA,2014-07-27
id08728,oGz5zHxXxSU,2015-04-15
id08728,xrCi6BvLiD0,1800-01-01
id08728,1srKywgFib0,2015-04-12
id08728,3WjqV-TcCOg,2011-10-14
id08728,lf3BBc7fGno,2015-12-15
id08728,EjPW18YaPL8,2016-01-29
id08728,RizvW3PCijY,2015-07-10
id08728,IaXwf8YhobI,2014-02-08
id08728,ljgBNFdi-yE,2016-11-05
id08728,PqLNTyn4YhY,2014-07-25
id08728,1mutNFIu8iU,2014-02-18
id08728,hX0hM7v4ivw,2016-08-06
id08728,uKWtEDoJB-Q,2016-07-22
id08728,xM1ZVqkm2nc,2012-07-14
id08728,4ETqt9HQUSY,1800-01-01
id08728,lHNl7yTEy9o,2014-02-10
id08728,Vs7nwlHAhoA,2015-04-14
id08728,PwCDlgzeRJU,2014-10-14
id08728,wc1JiPXgE9s,2014-07-25
id08728,PXo32PfQxLk,2012-07-17
id08728,wVGFuo06MhA,2012-09-28
id08728,HCXD_g60PKM,2016-01-26
id08728,97_IOUxh_Mc,2014-08-02
id08728,iisDDyniaQY,1800-01-01
id08728,HIuSiT933uA,2013-03-30
id08728,PjRgKwAfaok,2015-10-11
id08728,CM1Kr9knjG0,1800-01-01
id08728,XAdh-A7V_f8,2016-01-16
id08728,FzLknHywtcc,2014-08-07
id08728,rYiqB4RKaps,2014-07-27
id08728,QPM8SwX3UhI,2017-01-01
id08728,khJkdbGKbbs,2015-07-09
id08728,H7M2BIckIyo,2016-07-29
id08728,oUSMrHhsF6E,2016-08-22
id08728,CGqnqSFl8TE,2016-07-22
id08728,SX4O9r6E52M,2015-03-12
id08728,ta2T3iy2vt8,2012-07-22
id08728,2Evrp1f_6cM,2017-05-08
id08728,s722Pp_ifW0,2014-07-16
id08728,jr8o38Sy990,2014-10-13
id08728,IMsgjLsv_Fg,2012-09-26
id08728,H74-Mrsx1Bc,2014-08-17
id08728,OufeXY7fSOA,2015-03-13
id08728,nPwI6-X917w,2014-01-20
id08728,L9xjeGxxrpw,2015-03-16
id08728,6XyFpagRag4,2016-04-09
id08728,YQwueX0H-WI,2015-04-19
id08728,ERU7KfV3vA4,2014-01-16
id08728,jr37OSnCJ2Q,2011-06-03
id08728,MT0eFMQXrU4,2015-07-10
id08728,XinH8d9iNO8,2014-02-17
id08728,Yd3sU0WzZhE,2015-11-23
id08728,fTUp0SAqPug,2011-10-04
id08728,WVZkkq8JUGA,2013-06-03
id08716,vJWhTO0TjLk,2012-12-11
id08716,mT3a1m-hPeY,2013-12-04
id08716,GCwc7Xkz9TA,2012-12-11
id08716,llJW0rB6VEA,2012-11-30
id08716,5OsKwpcB3LY,2014-07-28
id08716,VmqQu_iExPY,2016-02-29
id08716,JcbFw2W0hKk,2011-06-08
id08716,NnRMsQ-TeFI,2010-10-30
id08716,LPvViV2KZM8,2013-12-04
id08716,tab4HNQt1xg,2013-01-23
id08716,7xysq5ve4Fg,2014-07-28
id08716,ZziNbo6XcsU,1800-01-01
id08716,m39kywdNwdg,2015-09-26
id08716,O3MfIJgQygo,2014-07-28
id08716,uoF3AXZJfVU,2012-07-21
id08716,dP-wMHhowLI,2012-10-19
id08716,b1tEoI9Ej24,2016-09-05
id08716,PAOhLvTWfu8,2014-12-03
id08716,17F3zemKVnY,2014-07-28
id08716,O3tt2_THAA8,2014-10-07
id08716,Nbrj_5rZr-E,2014-07-28
id08716,zBMkNxCsD2Q,2014-07-28
id08716,Dwtx26xdvwk,2013-12-04
id08716,oA4yeTjW8IU,2014-12-23
id08716,Mnf3Gn5pJdY,2009-04-26
id08716,eSZvU4qwe3A,2012-06-29
id08716,RlyfuBgL_2I,2015-03-17
id08716,NC45Oe38plE,2014-07-28
id08716,2LDoCQT4zzA,2012-10-03
id08716,n6Dxdunm3Ng,2012-09-01
id08716,kJ5KTbflAAo,2014-02-21
id08716,7FXzgN1yV2k,2012-04-12
id08716,a872-iY4gp8,2014-07-08
id08716,82oI6b-txWI,2012-08-06
id08716,28cX73R6930,2012-09-07
id08716,N9BddYBtuBw,2016-08-30
id08628,OgM02u1EM6M,2013-10-24
id08628,FhQ3LjcI8Do,2016-11-28
id08628,9Pz8lR6t9NE,2008-05-09
id08628,KAmCUicx-uQ,1800-01-01
id08628,F82Tgf76A1k,2013-07-21
id08628,1hmRceGPyY0,1800-01-01
id08628,UIVDDV-7qGI,2015-05-11
id08628,SQxKwdq9tSk,2015-08-14
id08628,5cXfrD0MPTk,2015-07-21
id08628,3RU90BBV3Us,2015-04-01
id08628,jvielQ0VoDQ,2015-06-25
id08628,H9nrXzQzK1c,2010-06-08
id08628,vJ4hjE8MrrI,2015-07-17
id08628,df-PaWufVQE,2009-01-15
id08628,F_yQ-iG2ptQ,2016-01-03
id08628,FxXUAQTsiy0,2013-07-04
id08628,pq5bSBCZKB0,2016-01-20
id08628,6Q0jcoXb8V4,2012-10-26
id08628,i79HZ1kdqFI,2010-02-26
id08628,uvPQXuRs4WU,2013-02-13
id08628,46gCaLO1tPQ,2015-08-21
id08628,sgxU-L5YGBY,1800-01-01
id08628,jX1QH3GIcIQ,2013-09-29
id08546,rxz0tUiutbw,1800-01-01
id08546,KWMOGxYBelI,2012-12-06
id08546,3e5zvNaT-eU,2012-11-09
id08546,gPX4IC53KwI,2010-09-05
id08546,PnfAdy3j4ZE,2012-06-22
id08546,u59WzgBdD0k,2016-04-29
id08546,4jVVq6Y0rWk,2014-05-25
id08546,KexiJHbqRcQ,2015-01-16
id08546,wCwdWmxtP1U,2014-01-24
id08546,uNP99MxJXBg,2015-05-19
id08546,ftZ0ynY2XVg,2011-03-07
id08546,ponj5pgXlhI,1800-01-01
id08546,JBRM1hiiPGk,2015-01-16
id08546,TsF4GV_VvkE,2014-12-05
id08546,YdldOrIgLkw,2013-11-29
id08546,DGGTJx470Ag,1800-01-01
id08546,V2DQaPnQhBs,2014-12-05
id08546,BJdnUAvB7i4,2012-08-01
id08546,Pjt-qb51Ixw,2015-12-09
id08546,YabCoQrWjRY,2016-02-23
id08546,gogVOsEAF4c,2014-05-01
id08546,AiCBF9JW-d8,2014-01-17
id08546,Q0KDE3VxpzY,2015-04-14
id08546,L5GxJRcnkWQ,2014-01-30
id08546,IN5pMJMsJ1k,1800-01-01
id08546,dKjqx7RWaTU,2015-02-05
id08546,8uNUFtLki9w,2013-12-05
id08546,Aq_reWeWEtA,1800-01-01
id08546,lnMWXMZ6LF0,2011-01-14
id08546,3KpDjtnptqE,2017-03-16
id08546,RogKVSjaAH0,2017-05-05
id08546,qBAVJjM-Q0A,2012-08-20
id08546,d6DdGjx3vW0,2013-11-12
id08546,FW3VyHIgdnE,2016-04-29
id08546,iVaN2fb0clU,2016-12-22
id08546,6wIrd7ap3fc,2015-03-09
id08546,fRD-JjGRyjo,1800-01-01
id08546,YVZnacOcoS0,2014-08-14
id08546,jOEMhVBcBx8,1800-01-01
id08546,X9Dt1QXUsHE,2015-05-01
id08546,tyuU_Z9u2Wc,2011-02-25
id08546,wnVMni4fVdo,2011-03-31
